datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset
2019-03-27,1553641200,8.9,-2.7,3.9,6.1,-7.4,0.6,-2.5,66.3,0.0,0.0,0.0,,0.0,0.0,43.2,20.0,281.4,1025.9,42.7,17.9,166.6,14.4,6.0,05:23:11,1553660591,18:00:41,1553706041,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2019-03-28,1553727600,12.4,4.7,8.2,12.4,2.7,6.5,3.0,71.4,0.0,0.0,0.0,,0.0,0.0,30.2,18.8,292.7,1028.8,59.6,13.9,108.3,9.4,4.0,05:20:51,1553746851,18:02:25,1553792545,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2019-03-29,1553814000,11.9,1.4,7.5,11.9,-0.4,6.2,4.1,79.6,0.0,0.0,0.0,,0.0,0.0,37.4,20.9,270.8,1029.9,66.8,13.0,79.7,7.0,4.0,05:18:32,1553833112,18:04:09,1553879049,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2019-03-30,1553900400,14.6,4.0,9.9,14.6,2.7,9.0,4.7,71.7,0.0,0.0,0.0,,0.0,0.0,29.9,12.9,256.3,1023.7,74.1,12.9,121.9,10.4,5.0,05:16:12,1553919372,18:05:53,1553965553,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2019-03-31,1553986800,16.2,1.4,9.1,16.2,0.1,8.0,2.6,66.8,0.0,0.0,0.0,,0.0,0.0,50.4,29.5,291.4,1018.2,26.2,12.3,167.7,13.7,5.0,06:13:52,1554005632,19:07:37,1554052057,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2019-04-01,1554069600,9.3,-1.3,4.4,6.7,-4.6,1.5,-5.9,51.6,0.0,0.0,0.0,,0.0,0.0,39.6,21.8,36.7,1027.9,10.3,18.4,210.3,18.3,7.0,06:11:33,1554091893,19:09:21,1554138561,0.87,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-02,1554156000,12.3,-0.2,6.4,12.3,-4.9,3.5,-8.7,35.2,0.0,0.0,0.0,,0.0,0.0,64.8,38.8,115.8,1024.6,0.4,18.2,205.9,17.7,6.0,06:09:14,1554178154,19:11:04,1554225064,0.9,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-03,1554242400,14.8,4.0,9.5,14.8,-0.5,7.2,-7.9,29.0,0.0,0.0,0.0,,0.0,0.0,64.8,35.0,119.0,1015.4,35.2,18.7,190.1,16.5,6.0,06:06:56,1554264416,19:12:48,1554311568,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-04,1554328800,16.8,4.6,10.7,16.8,0.5,9.1,-3.8,36.3,0.0,0.0,0.0,,0.0,0.0,54.0,27.7,112.5,1009.8,33.8,17.8,179.5,15.5,6.0,06:04:37,1554350677,19:14:32,1554398072,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-05,1554415200,19.7,5.3,12.5,19.7,2.5,11.4,-0.8,41.0,0.0,0.0,0.0,,0.0,0.0,46.8,24.4,111.3,1010.3,13.7,17.5,186.0,15.9,6.0,06:02:19,1554436939,19:16:16,1554484576,0.0,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-06,1554501600,17.7,6.3,12.0,17.7,3.4,11.0,0.7,46.9,0.0,0.0,0.0,,0.0,0.0,50.4,28.7,92.3,1011.5,27.1,17.6,194.0,16.8,6.0,06:00:01,1554523201,19:17:59,1554571079,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-07,1554588000,16.6,5.2,10.7,16.6,3.8,10.1,2.4,57.6,0.0,0.0,0.0,,0.0,0.0,18.0,14.5,68.1,1008.4,35.7,15.4,146.7,12.6,6.0,05:57:44,1554609464,19:19:43,1554657583,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-08,1554674400,18.9,1.9,11.3,18.9,1.9,11.2,2.6,59.6,0.0,0.0,0.0,,0.0,0.0,28.8,21.7,354.8,1009.3,18.2,11.7,159.9,13.9,6.0,05:55:27,1554695727,19:21:27,1554744087,0.11,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-09,1554760800,9.8,2.9,6.6,7.5,-1.2,3.3,-0.4,62.2,0.0,0.0,0.0,,0.0,0.0,35.6,25.8,23.0,1012.7,36.5,16.5,179.9,15.5,6.0,05:53:11,1554781991,19:23:10,1554830590,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-10,1554847200,9.4,-0.3,4.7,7.2,-4.4,1.3,-4.7,51.7,0.0,0.0,0.0,,0.0,0.0,30.2,22.6,26.4,1017.0,61.5,18.8,218.3,18.8,7.0,05:50:55,1554868255,19:24:54,1554917094,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-11,1554933600,8.3,1.4,4.6,5.7,-2.3,1.3,-4.0,55.1,0.0,0.0,0.0,,0.0,0.0,36.0,18.8,18.0,1021.0,56.0,17.9,129.8,11.2,4.0,05:48:40,1554954520,19:26:37,1555003597,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-12,1555020000,7.7,1.4,4.4,5.0,-2.9,1.1,-4.9,51.9,0.0,0.0,0.0,,0.0,0.0,39.6,20.4,30.4,1023.6,69.8,18.5,128.6,10.9,5.0,05:46:25,1555040785,19:28:21,1555090101,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-13,1555106400,7.9,0.9,4.6,5.6,-2.8,1.4,-1.9,64.3,0.193,100.0,4.17,['rain'],0.2,0.1,35.3,18.7,44.6,1023.4,77.8,14.8,84.9,7.4,2.0,05:44:11,1555127051,19:30:05,1555176605,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-14,1555192800,13.2,3.7,8.4,13.2,0.0,6.3,-5.8,37.5,0.0,0.0,0.0,,0.0,0.0,43.2,25.4,56.1,1024.3,49.5,18.7,221.3,19.1,7.0,05:41:58,1555213318,19:31:48,1555263108,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-15,1555279200,12.7,1.4,7.5,12.7,-2.0,5.9,-6.4,38.5,0.0,0.0,0.0,,0.0,0.0,35.3,20.7,41.6,1026.7,10.8,18.4,233.4,20.2,7.0,05:39:45,1555299585,19:33:32,1555349612,0.36,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-16,1555365600,11.4,1.0,6.4,11.4,-1.3,4.4,-2.6,56.0,0.869,100.0,4.17,['rain'],0.0,0.0,40.0,22.1,40.8,1026.3,47.3,16.5,195.9,16.8,7.0,05:37:33,1555385853,19:35:15,1555436115,0.39,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-17,1555452000,19.2,2.3,11.6,19.2,0.2,10.9,-0.7,46.5,0.097,100.0,4.17,['rain'],0.0,0.0,36.0,16.6,43.5,1026.5,24.3,18.1,231.1,20.2,7.0,05:35:21,1555472121,19:36:59,1555522619,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-18,1555538400,20.7,4.5,13.7,20.7,4.5,13.7,-0.8,40.1,0.0,0.0,0.0,,0.0,0.0,36.0,14.8,19.3,1030.7,17.1,17.5,232.4,20.2,7.0,05:33:11,1555558391,19:38:42,1555609122,0.46,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-19,1555624800,20.8,7.4,14.6,20.8,7.3,14.5,-1.3,35.9,0.0,0.0,0.0,,0.0,0.0,36.0,17.6,15.3,1031.6,1.6,18.5,242.4,21.1,7.0,05:31:01,1555644661,19:40:26,1555695626,0.5,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-20,1555711200,18.9,5.4,13.4,18.9,3.6,13.2,-0.8,39.1,0.0,0.0,0.0,,0.0,0.0,32.4,16.8,345.5,1028.2,37.3,19.0,222.1,19.2,7.0,05:28:52,1555730932,19:42:09,1555782129,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-21,1555797600,17.8,6.5,11.5,17.8,4.5,10.4,2.5,57.0,0.0,0.0,0.0,,0.0,0.0,50.4,27.1,336.8,1021.7,75.3,18.6,157.1,13.6,6.0,05:26:44,1555817204,19:43:53,1555868633,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-22,1555884000,16.6,6.0,11.2,16.6,2.7,10.1,4.6,67.2,0.097,100.0,4.17,['rain'],0.0,0.0,49.0,27.7,90.2,1021.7,53.2,16.4,142.7,12.4,6.0,05:24:37,1555903477,19:45:36,1555955136,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-23,1555970400,19.8,7.6,14.3,19.8,4.1,13.5,-2.4,33.4,0.0,0.0,0.0,,0.0,0.0,73.5,46.3,112.4,1021.7,7.6,18.4,268.1,23.2,8.0,05:22:31,1555989751,19:47:19,1556041639,0.63,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-24,1556056800,20.3,9.4,15.4,20.3,6.6,15.2,2.9,43.3,0.0,0.0,0.0,,0.0,0.0,57.7,35.8,124.4,1017.5,42.5,18.4,202.8,17.6,6.0,05:20:26,1556076026,19:49:02,1556128142,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-25,1556143200,25.2,13.2,19.2,25.2,13.2,19.2,8.4,50.6,0.0,0.0,0.0,,0.0,0.0,39.6,20.2,131.4,1014.7,48.5,18.3,203.4,17.6,7.0,05:18:22,1556162302,19:50:45,1556214645,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-26,1556229600,27.8,11.5,20.5,27.0,11.5,20.3,9.4,53.1,0.0,0.0,0.0,,0.0,0.0,33.5,19.3,118.4,1010.5,22.0,16.0,231.2,20.0,7.0,05:16:19,1556248579,19:52:28,1556301148,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-27,1556316000,17.8,12.1,14.6,17.8,12.1,14.6,9.8,73.1,0.0,0.0,0.0,,0.0,0.0,43.9,19.8,258.5,1008.9,74.2,14.6,78.0,6.9,3.0,05:14:17,1556334857,19:54:10,1556387650,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-28,1556402400,12.0,10.8,11.1,12.0,10.8,11.1,8.9,86.2,0.0,0.0,0.0,,0.0,0.0,29.5,18.0,301.3,1011.7,92.1,14.5,35.0,3.1,1.0,05:12:16,1556421136,19:55:53,1556474153,0.79,Overcast,Cloudy skies throughout the day.,cloudy,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-29,1556488800,22.2,10.9,15.3,22.2,10.9,15.3,10.5,75.8,1.352,100.0,8.33,['rain'],0.0,0.0,46.8,20.9,32.5,1011.2,68.6,11.8,175.1,15.3,6.0,05:10:17,1556507417,19:57:35,1556560655,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-04-30,1556575200,19.7,9.3,14.8,19.7,9.3,14.8,6.3,60.1,0.0,0.0,0.0,,0.0,0.0,36.7,17.8,57.5,1012.1,37.6,16.1,202.9,17.5,7.0,05:08:18,1556593698,19:59:17,1556647157,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-01,1556661600,18.9,6.5,13.1,18.9,5.0,12.7,1.2,48.1,0.0,0.0,0.0,,0.0,0.0,43.2,23.1,307.1,1007.0,54.0,17.7,255.6,22.0,8.0,05:06:21,1556679981,20:00:58,1556733658,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-02,1556748000,14.2,9.3,11.5,14.2,7.4,11.3,4.5,63.2,0.097,100.0,4.17,['rain'],0.0,0.0,54.2,31.3,270.3,1002.2,66.4,17.2,147.8,13.0,6.0,05:04:26,1556766266,20:02:40,1556820160,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-03,1556834400,13.7,5.9,9.8,13.7,4.8,8.6,1.2,57.3,0.0,0.0,0.0,,0.0,0.0,40.7,20.9,263.5,1004.2,56.7,17.3,143.6,12.3,7.0,05:02:32,1556852552,20:04:21,1556906661,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-04,1556920800,14.8,2.9,9.6,14.8,1.8,9.2,-0.9,50.6,0.0,0.0,0.0,,0.0,0.0,36.0,14.9,187.3,1006.0,82.9,18.2,187.5,16.0,6.0,05:00:39,1556938839,20:06:01,1556993161,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-05,1557007200,11.3,4.1,8.0,11.3,0.1,5.5,0.5,61.8,1.352,100.0,4.17,['rain'],0.0,0.0,43.2,24.4,344.3,1010.7,75.4,16.8,150.1,12.9,6.0,04:58:48,1557025128,20:07:42,1557079662,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-06,1557093600,14.3,3.4,9.1,14.3,0.2,7.6,-4.2,40.3,0.0,0.0,0.0,,0.0,0.0,43.2,25.5,345.4,1013.2,74.4,19.1,192.6,16.5,7.0,04:56:58,1557111418,20:09:21,1557166161,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-07,1557180000,13.8,3.9,9.6,13.8,1.3,8.6,-0.9,49.2,0.0,0.0,0.0,,0.0,0.0,43.2,25.4,301.5,1014.7,58.6,18.2,198.4,17.2,7.0,04:55:10,1557197710,20:11:01,1557252661,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-08,1557266400,15.0,1.2,9.6,15.0,0.3,9.1,-2.3,47.1,0.0,0.0,0.0,,0.0,0.0,39.6,19.8,130.2,1015.6,46.6,17.0,206.7,17.9,7.0,04:53:23,1557284003,20:12:39,1557339159,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-09,1557352800,17.9,6.8,12.3,17.9,4.0,11.4,1.8,50.0,0.0,0.0,0.0,,0.0,0.0,46.8,26.9,140.2,1006.9,75.6,18.7,174.6,15.2,6.0,04:51:38,1557370298,20:14:17,1557425657,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-10,1557439200,16.8,8.4,12.1,16.8,7.8,12.1,7.9,76.2,0.676,100.0,8.33,['rain'],0.0,0.0,20.5,10.2,165.5,1007.0,71.1,14.9,114.1,9.9,3.0,04:49:55,1557456595,20:15:55,1557512155,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-11,1557525600,19.4,9.5,13.9,19.4,9.5,13.9,7.6,68.7,0.0,0.0,0.0,,0.0,0.0,39.6,16.4,285.3,1011.7,51.3,15.7,225.7,19.5,7.0,04:48:14,1557542894,20:17:32,1557598652,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-12,1557612000,22.6,8.1,14.4,22.6,5.0,14.1,8.0,68.8,1.932,100.0,4.17,['rain'],0.0,0.0,43.2,21.4,47.1,1019.5,79.7,16.1,119.9,10.2,4.0,04:46:34,1557629194,20:19:08,1557685148,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-13,1557698400,10.7,6.9,8.2,10.7,3.4,6.1,5.4,82.8,0.772,100.0,8.33,['rain'],0.0,0.0,38.5,22.8,316.7,1029.1,79.7,17.9,64.9,5.6,2.0,04:44:57,1557715497,20:20:43,1557771643,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-14,1557784800,8.5,5.8,7.2,6.2,3.0,4.7,5.7,90.4,3.573,100.0,8.33,['rain'],0.0,0.0,36.7,19.4,346.8,1026.7,88.3,14.4,53.7,4.7,2.0,04:43:21,1557801801,20:22:18,1557858138,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-15,1557871200,13.5,7.9,10.1,13.5,5.1,8.9,9.2,93.8,6.663,100.0,12.5,['rain'],0.0,0.0,36.4,21.0,23.2,1019.0,92.0,8.3,43.5,3.7,2.0,04:41:47,1557888107,20:23:52,1557944632,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-16,1557957600,18.1,13.6,14.9,18.1,13.6,14.9,13.0,89.1,3.477,100.0,12.5,['rain'],0.0,0.0,21.6,14.7,69.0,1014.0,82.2,10.0,81.0,7.0,3.0,04:40:15,1557974415,20:25:24,1558031124,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-17,1558044000,20.6,14.1,16.6,20.6,14.1,16.6,13.8,84.4,9.658,100.0,8.33,['rain'],0.0,0.0,32.0,18.0,121.8,1012.2,64.8,13.4,135.1,11.5,4.0,04:38:46,1558060726,20:26:56,1558117616,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-18,1558130400,23.7,13.8,17.7,23.7,13.8,17.7,14.0,80.4,16.13,100.0,8.33,['rain'],0.0,0.0,43.2,15.4,89.9,1011.2,58.2,14.4,142.4,12.1,7.0,04:37:18,1558147038,20:28:27,1558204107,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-19,1558216800,22.8,15.0,18.6,22.8,15.0,18.6,14.9,80.2,3.863,100.0,8.33,['rain'],0.0,0.0,34.9,20.7,106.0,1008.7,61.0,16.6,144.1,12.3,5.0,04:35:53,1558233353,20:29:56,1558290596,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-20,1558303200,24.9,15.8,19.9,24.9,15.8,19.9,15.8,78.8,2.897,100.0,4.17,['rain'],0.0,0.0,57.6,22.8,110.8,1005.7,45.5,16.0,203.3,17.5,7.0,04:34:30,1558319670,20:31:24,1558377084,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-21,1558389600,22.2,13.8,17.7,22.2,13.8,17.7,13.5,78.0,2.029,100.0,8.33,['rain'],0.0,0.0,46.8,26.0,87.1,1004.1,62.9,15.3,164.0,14.2,5.0,04:33:09,1558405989,20:32:51,1558463571,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-22,1558476000,18.8,11.8,15.2,18.8,11.8,15.2,11.7,79.7,4.83,100.0,8.33,['rain'],0.0,0.0,46.8,23.1,60.1,1005.0,52.4,17.4,139.1,12.0,4.0,04:31:51,1558492311,20:34:17,1558550057,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-23,1558562400,20.2,12.6,16.0,20.2,12.6,16.0,13.8,87.0,5.795,100.0,4.17,['rain'],0.0,0.0,29.9,16.6,304.6,1010.9,66.9,14.3,114.4,9.6,6.0,04:30:35,1558578635,20:35:41,1558636541,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-24,1558648800,20.3,11.1,15.9,20.3,11.1,15.9,10.6,72.2,0.0,0.0,0.0,,0.0,0.0,28.8,21.3,317.1,1012.7,68.7,16.9,221.0,19.0,8.0,04:29:21,1558664961,20:37:04,1558723024,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-25,1558735200,22.8,11.5,17.3,22.8,11.5,17.3,9.1,61.3,0.0,0.0,0.0,,0.0,0.0,43.2,22.6,279.0,1011.2,51.8,16.7,272.8,23.4,7.0,04:28:10,1558751290,20:38:25,1558809505,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-26,1558821600,20.5,8.9,15.3,20.5,7.8,15.3,8.0,64.1,0.0,0.0,0.0,,0.0,0.0,41.4,20.6,261.3,1012.6,60.3,18.0,233.4,20.3,7.0,04:27:01,1558837621,20:39:45,1558895985,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-27,1558908000,25.9,12.1,19.7,25.9,12.1,19.7,11.3,61.8,0.0,0.0,0.0,,0.0,0.0,46.8,18.6,206.1,1009.2,57.7,18.3,260.2,22.5,8.0,04:25:55,1558923955,20:41:03,1558982463,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-28,1558994400,23.7,15.4,17.8,23.7,15.4,17.8,15.3,86.2,9.659,100.0,12.5,['rain'],0.0,0.0,49.3,17.8,165.5,1005.1,64.4,14.3,131.8,11.5,6.0,04:24:52,1559010292,20:42:19,1559068939,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
2019-05-29,1559080800,15.7,10.9,13.4,15.7,10.9,13.4,9.4,78.9,0.386,100.0,8.33,['rain'],0.0,0.0,42.1,22.6,333.1,1013.6,75.7,14.2,110.2,9.4,4.0,04:23:52,1559096632,20:43:34,1559155414,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,2.0
